stationCode,YEAR,MONTH,DAY,HOURE,MINUTE,SECOND,BARAN,BARF,AB_BARF,JAM_BARAN
110147060,1360,9,10,6,30,0,0,0,0,0
110147060,1360,9,10,18,30,0,99.9,0,0,99.9
110147060,1360,10,10,6,30,0,0,0,0,0
110147060,1360,10,10,18,30,0,0.9,0,0,0.9
110147060,1360,11,17,6,30,0,0,0,0,0
110147060,1360,11,17,18,30,0,23,0,0,23
110147060,1372,10,27,6,30,0,0,0,0,0
110147060,1372,10,27,18,30,0,9.5,0,0,9.5
110147060,1372,11,1,6,30,0,0,0,0,0
110147060,1372,11,1,18,30,0,1,0,0,1
110147060,1372,11,3,6,30,0,0,0,0,0
110147060,1372,11,3,18,30,0,5,0,0,5
110147060,1372,11,4,6,30,0,0,0,0,0
110147060,1372,11,4,18,30,0,2,0,0,2
110147060,1372,11,5,6,30,0,0,0,0,0
110147060,1372,11,5,18,30,0,1,0,0,1
110147060,1372,11,13,6,30,0,0,0,0,0
110147060,1372,11,13,18,30,0,1,0,0,1
110147060,1372,11,24,6,30,0,0,0,0,0
110147060,1372,11,24,18,30,0,1,0,0,1
110147060,1372,11,25,6,30,0,0,0,0,0
110147060,1372,11,25,18,30,0,1,0,0,1
110147060,1372,12,10,6,30,0,0,0,0,0
110147060,1372,12,10,18,30,0,1.5,0,0,1.5
110147060,1372,12,11,6,30,0,0,0,0,0
110147060,1372,12,11,18,30,0,2,0,0,2
110147060,1372,12,20,6,30,0,0,0,0,0
110147060,1372,12,20,18,30,0,6.5,0,0,6.5
110147060,1372,12,21,6,30,0,0,0,0,0
110147060,1372,12,21,18,30,0,8,0,0,8
110147060,1372,12,22,6,30,0,0,0,0,0
110147060,1372,12,22,18,30,0,15.5,0,0,15.5
110147060,1373,1,6,6,30,0,0,0,0,0
110147060,1373,1,6,18,30,0,0.5,0,0,0.5
110147060,1373,1,7,6,30,0,0,0,0,0
110147060,1373,1,7,18,30,0,6,0,0,6
110147060,1373,1,8,6,30,0,0,0,0,0
110147060,1373,1,8,18,30,0,11,0,0,11
110147060,1373,1,9,6,30,0,0,0,0,0
110147060,1373,1,9,18,30,0,2,0,0,2
110147060,1373,1,13,6,30,0,0,0,0,0
110147060,1373,1,13,18,30,0,2,0,0,2
110147060,1373,1,14,6,30,0,0,0,0,0
110147060,1373,1,14,18,30,0,2,0,0,2
110147060,1373,1,30,6,30,0,0,0,0,0
110147060,1373,1,30,18,30,0,0.5,0,0,0.5
110147060,1373,2,8,6,30,0,0,0,0,0
110147060,1373,2,8,18,30,0,1.5,0,0,1.5
110147060,1373,2,12,6,30,0,0,0,0,0
110147060,1373,2,12,18,30,0,3.5,0,0,3.5
110147060,1373,2,17,6,30,0,0,0,0,0
110147060,1373,2,17,18,30,0,2,0,0,2
110147060,1373,7,11,6,30,0,0,0,0,0
110147060,1373,7,11,18,30,0,3,0,0,3
110147060,1373,9,5,6,30,0,0,0,0,0
110147060,1373,9,5,18,30,0,7,0,0,7
110147060,1373,9,9,6,30,0,0,0,0,0
110147060,1373,9,9,18,30,0,7.5,0,0,7.5
110147060,1373,9,12,6,30,0,0,0,0,0
110147060,1373,9,12,18,30,0,4,0,0,4
110147060,1373,10,17,6,30,0,0,0,0,0
110147060,1373,10,17,18,30,0,1.5,0,0,1.5
110147060,1373,11,17,6,30,0,0,0,0,0
110147060,1373,11,17,18,30,0,11,0,0,11
110147060,1373,11,20,6,30,0,0,0,0,0
110147060,1373,11,20,18,30,0,4,0,0,4
110147060,1373,11,22,6,30,0,0,0,0,0
110147060,1373,11,22,18,30,0,1,0,0,1
110147060,1373,12,5,6,30,0,0,0,0,0
110147060,1373,12,5,18,30,0,4.5,0,0,4.5
110147060,1373,12,25,6,30,0,0,0,0,0
110147060,1373,12,25,18,30,0,3,0,0,3
110147060,1373,12,26,6,30,0,0,0,0,0
110147060,1373,12,26,18,30,0,3.5,0,0,3.5
110147060,1373,12,27,6,30,0,0,0,0,0
110147060,1373,12,27,18,30,0,10,0,0,10
110147060,1373,12,30,6,30,0,0,0,0,0
110147060,1373,12,30,18,30,0,2,0,0,2
110147060,1374,1,1,6,30,0,0,0,0,0
110147060,1374,1,1,18,30,0,2,0,0,2
110147060,1374,1,2,6,30,0,0,0,0,0
110147060,1374,1,2,18,30,0,1.5,0,0,1.5
110147060,1374,1,3,6,30,0,0,0,0,0
110147060,1374,1,3,18,30,0,1,0,0,1
110147060,1374,1,20,6,30,0,0,0,0,0
110147060,1374,1,20,18,30,0,2,0,0,2
110147060,1374,1,24,6,30,0,0,0,0,0
110147060,1374,1,24,18,30,0,3,0,0,3
110147060,1374,1,27,6,30,0,0,0,0,0
110147060,1374,1,27,18,30,0,11,0,0,11
110147060,1374,1,29,6,30,0,0,0,0,0
110147060,1374,1,29,18,30,0,2,0,0,2
110147060,1374,1,31,6,30,0,0,0,0,0
110147060,1374,1,31,18,30,0,1,0,0,1
110147060,1374,2,2,6,30,0,0,0,0,0
110147060,1374,2,2,18,30,0,3,0,0,3
110147060,1374,2,5,6,30,0,0,0,0,0
110147060,1374,2,5,18,30,0,10,0,0,10
110147060,1374,2,6,6,30,0,0,0,0,0
110147060,1374,2,6,18,30,0,7,0,0,7
110147060,1374,2,7,6,30,0,0,0,0,0
110147060,1374,2,7,18,30,0,2,0,0,2
110147060,1374,2,9,6,30,0,0,0,0,0
110147060,1374,2,9,18,30,0,3,0,0,3
110147060,1374,2,11,6,30,0,0,0,0,0
110147060,1374,2,11,18,30,0,1,0,0,1
110147060,1374,2,16,6,30,0,0,0,0,0
110147060,1374,2,16,18,30,0,2,0,0,2
110147060,1374,2,21,6,30,0,0,0,0,0
110147060,1374,2,21,18,30,0,0.5,0,0,0.5
110147060,1374,3,7,6,30,0,0,0,0,0
110147060,1374,3,7,18,30,0,3,0,0,3
110147060,1374,6,25,6,30,0,0,0,0,0
110147060,1374,6,25,18,30,0,4,0,0,4
110147060,1374,6,30,6,30,0,0,0,0,0
110147060,1374,6,30,18,30,0,2.5,0,0,2.5
110147060,1374,7,21,6,30,0,0,0,0,0
110147060,1374,7,21,18,30,0,1,0,0,1
110147060,1374,9,5,6,30,0,0,0,0,0
110147060,1374,9,5,18,30,0,2,0,0,2
110147060,1374,9,14,6,30,0,0,0,0,0
110147060,1374,9,14,18,30,0,1,0,0,1
110147060,1374,9,15,6,30,0,0,0,0,0
110147060,1374,9,15,18,30,0,4,0,0,4
110147060,1374,9,23,6,30,0,0,0,0,0
110147060,1374,9,23,18,30,0,1,0,0,1
110147060,1374,10,17,6,30,0,0,0,0,0
110147060,1374,10,17,18,30,0,2,0,0,2
110147060,1374,10,19,6,30,0,0,0,0,0
110147060,1374,10,19,18,30,0,0.5,0,0,0.5
110147060,1374,10,29,6,30,0,0,0,0,0
110147060,1374,10,29,18,30,0,5.5,0,0,5.5
110147060,1374,11,14,6,30,0,0,0,0,0
110147060,1374,11,14,18,30,0,12,0,0,12
110147060,1374,11,17,6,30,0,0,0,0,0
110147060,1374,11,17,18,30,0,7,0,0,7
110147060,1374,11,30,6,30,0,0,0,0,0
110147060,1374,11,30,18,30,0,1.5,0,0,1.5
110147060,1374,12,10,6,30,0,0,0,0,0
110147060,1374,12,10,18,30,0,8,0,0,8
110147060,1374,12,13,6,30,0,0,0,0,0
110147060,1374,12,13,18,30,0,26,0,0,26
110147060,1374,12,14,6,30,0,0,0,0,0
110147060,1374,12,14,18,30,0,19.5,0,0,19.5
110147060,1374,12,16,6,30,0,0,0,0,0
110147060,1374,12,16,18,30,0,2,0,0,2
110147060,1374,12,18,6,30,0,0,0,0,0
110147060,1374,12,18,18,30,0,20,0,0,20
110147060,1374,12,21,6,30,0,0,0,0,0
110147060,1374,12,21,18,30,0,0.5,0,0,0.5
110147060,1375,1,1,6,30,0,0,0,0,0
110147060,1375,1,1,18,30,0,1,0,0,1
110147060,1375,1,2,6,30,0,0,0,0,0
110147060,1375,1,2,18,30,0,1.5,0,0,1.5
110147060,1375,1,3,6,30,0,0,0,0,0
110147060,1375,1,3,18,30,0,0.5,0,0,0.5
110147060,1375,1,5,6,30,0,0,0,0,0
110147060,1375,1,5,18,30,0,1,0,0,1
110147060,1375,1,11,6,30,0,0,0,0,0
110147060,1375,1,11,18,30,0,1,0,0,1
110147060,1375,1,15,6,30,0,0,0,0,0
110147060,1375,1,15,18,30,0,5,0,0,5
110147060,1375,1,16,6,30,0,0,0,0,0
110147060,1375,1,16,18,30,0,5,0,0,5
110147060,1375,1,22,6,30,0,0,0,0,0
110147060,1375,1,22,18,30,0,1,0,0,1
110147060,1375,1,27,6,30,0,0,0,0,0
110147060,1375,1,27,18,30,0,8,0,0,8
110147060,1375,2,7,6,30,0,0,0,0,0
110147060,1375,2,7,18,30,0,1.5,0,0,1.5
110147060,1375,2,9,6,30,0,0,0,0,0
110147060,1375,2,9,18,30,0,2,0,0,2
110147060,1375,2,24,6,30,0,0,0,0,0
110147060,1375,2,24,18,30,0,1,0,0,1
110147060,1375,2,26,6,30,0,0,0,0,0
110147060,1375,2,26,18,30,0,1,0,0,1
110147060,1375,2,31,6,30,0,0,0,0,0
110147060,1375,2,31,18,30,0,1,0,0,1
110147060,1375,3,1,6,30,0,0,0,0,0
110147060,1375,3,1,18,30,0,11,0,0,11
110147060,1375,3,14,6,30,0,0,0,0,0
110147060,1375,3,14,18,30,0,0.5,0,0,0.5
110147060,1375,7,26,6,30,0,0,0,0,0
110147060,1375,7,26,18,30,0,4.5,0,0,4.5
110147060,1375,9,11,6,30,0,0,0,0,0
110147060,1375,9,11,18,30,0,1,0,0,1
110147060,1375,9,25,6,30,0,0,0,0,0
110147060,1375,9,25,18,30,0,9,0,0,9
110147060,1375,10,28,6,30,0,0,0,0,0
110147060,1375,10,28,18,30,0,2,0,0,2
110147060,1375,10,29,6,30,0,0,0,0,0
110147060,1375,10,29,18,30,0,5,0,0,5
110147060,1375,12,8,6,30,0,0,0,0,0
110147060,1375,12,8,18,30,0,0.5,0,0,0.5
110147060,1375,12,9,6,30,0,0,0,0,0
110147060,1375,12,9,18,30,0,0.5,0,0,0.5
110147060,1375,12,10,6,30,0,0,0,0,0
110147060,1375,12,10,18,30,0,5,0,0,5
110147060,1375,12,14,6,30,0,0,0,0,0
110147060,1375,12,14,18,30,0,2,0,0,2
110147060,1375,12,17,6,30,0,0,0,0,0
110147060,1375,12,17,18,30,0,1.5,0,0,1.5
110147060,1375,12,24,6,30,0,0,0,0,0
110147060,1375,12,24,18,30,0,7.5,0,0,7.5
110147060,1375,12,25,6,30,0,0,0,0,0
110147060,1375,12,25,18,30,0,2,0,0,2
110147060,1375,12,27,6,30,0,0,0,0,0
110147060,1375,12,27,18,30,0,1,0,0,1
110147060,1376,1,1,6,30,0,0,0,0,0
110147060,1376,1,1,18,30,0,3.5,0,0,3.5
110147060,1376,1,6,6,30,0,0,0,0,0
110147060,1376,1,6,18,30,0,0.5,0,0,0.5
110147060,1376,1,7,6,30,0,0,0,0,0
110147060,1376,1,7,18,30,0,3,0,0,3
110147060,1376,1,10,6,30,0,0,0,0,0
110147060,1376,1,10,18,30,0,3,0,0,3
110147060,1376,1,11,6,30,0,0,0,0,0
110147060,1376,1,11,18,30,0,8,0,0,8
110147060,1376,1,15,6,30,0,0,0,0,0
110147060,1376,1,15,18,30,0,1,0,0,1
110147060,1376,1,17,6,30,0,0,0,0,0
110147060,1376,1,17,18,30,0,1,0,0,1
110147060,1376,1,18,6,30,0,0,0,0,0
110147060,1376,1,18,18,30,0,1,0,0,1
110147060,1376,1,19,6,30,0,0,0,0,0
110147060,1376,1,19,18,30,0,1.5,0,0,1.5
110147060,1376,1,30,6,30,0,0,0,0,0
110147060,1376,1,30,18,30,0,0.5,0,0,0.5
110147060,1376,1,31,6,30,0,0,0,0,0
110147060,1376,1,31,18,30,0,3,0,0,3
110147060,1376,2,1,6,30,0,0,0,0,0
110147060,1376,2,1,18,30,0,1,0,0,1
110147060,1376,2,11,6,30,0,0,0,0,0
110147060,1376,2,11,18,30,0,7,0,0,7
110147060,1376,2,15,6,30,0,0,0,0,0
110147060,1376,2,15,18,30,0,3.5,0,0,3.5
110147060,1376,2,29,6,30,0,0,0,0,0
110147060,1376,2,29,18,30,0,1.5,0,0,1.5
110147060,1376,3,10,6,30,0,0,0,0,0
110147060,1376,3,10,18,30,0,0.5,0,0,0.5
110147060,1376,3,15,6,30,0,0,0,0,0
110147060,1376,3,15,18,30,0,1,0,0,1
110147060,1376,3,17,6,30,0,0,0,0,0
110147060,1376,3,17,18,30,0,1,0,0,1
110147060,1376,3,23,6,30,0,0,0,0,0
110147060,1376,3,23,18,30,0,1.5,0,0,1.5
110147060,1376,3,27,6,30,0,0,0,0,0
110147060,1376,3,27,18,30,0,1.5,0,0,1.5
110147060,1376,3,28,6,30,0,0,0,0,0
110147060,1376,3,28,18,30,0,21,0,0,21
110147060,1376,3,29,6,30,0,0,0,0,0
110147060,1376,3,29,18,30,0,2.5,0,0,2.5
110147060,1376,9,20,6,30,0,0,0,0,0
110147060,1376,9,20,18,30,0,11.5,0,0,11.5
110147060,1376,9,24,6,30,0,0,0,0,0
110147060,1376,9,24,18,30,0,0.5,0,0,0.5
110147060,1376,9,26,6,30,0,0,0,0,0
110147060,1376,9,26,18,30,0,8,0,0,8
110147060,1376,9,27,6,30,0,0,0,0,0
110147060,1376,9,27,18,30,0,3,0,0,3
110147060,1376,9,29,6,30,0,0,0,0,0
110147060,1376,9,29,18,30,0,0.5,0,0,0.5
110147060,1376,9,30,6,30,0,0,0,0,0
110147060,1376,9,30,18,30,0,1.5,0,0,1.5
110147060,1376,10,5,6,30,0,0,0,0,0
110147060,1376,10,5,18,30,0,3,0,0,3
110147060,1376,10,16,6,30,0,0,0,0,0
110147060,1376,10,16,18,30,0,13,0,0,13
110147060,1376,10,17,6,30,0,0,0,0,0
110147060,1376,10,17,18,30,0,1,0,0,1
110147060,1376,10,20,6,30,0,0,0,0,0
110147060,1376,10,20,18,30,0,3,0,0,3
110147060,1376,10,22,6,30,0,0,0,0,0
110147060,1376,10,22,18,30,0,1,0,0,1
110147060,1376,10,23,6,30,0,0,0,0,0
110147060,1376,10,23,18,30,0,10,0,0,10
110147060,1376,11,7,6,30,0,0,0,0,0
110147060,1376,11,7,18,30,0,2,0,0,2
110147060,1376,11,8,6,30,0,0,0,0,0
110147060,1376,11,8,18,30,0,2,0,0,2
110147060,1376,11,9,6,30,0,0,0,0,0
110147060,1376,11,9,18,30,0,1,0,0,1
110147060,1376,11,10,6,30,0,0,0,0,0
110147060,1376,11,10,18,30,0,5,0,0,5
110147060,1376,11,19,6,30,0,0,0,0,0
110147060,1376,11,19,18,30,0,6,0,0,6
110147060,1376,11,20,6,30,0,0,0,0,0
110147060,1376,11,20,18,30,0,10,0,0,10
110147060,1376,11,21,6,30,0,0,0,0,0
110147060,1376,11,21,18,30,0,15,0,0,15
110147060,1376,11,22,6,30,0,0,0,0,0
110147060,1376,11,22,18,30,0,4,0,0,4
110147060,1376,11,23,6,30,0,0,0,0,0
110147060,1376,11,23,18,30,0,18,0,0,18
110147060,1376,11,24,6,30,0,0,0,0,0
110147060,1376,11,24,18,30,0,3.5,0,0,3.5
110147060,1376,11,25,6,30,0,0,0,0,0
110147060,1376,11,25,18,30,0,1.5,0,0,1.5
110147060,1376,11,27,6,30,0,0,0,0,0
110147060,1376,11,27,18,30,0,3.5,0,0,3.5
110147060,1376,11,28,6,30,0,0,0,0,0
110147060,1376,11,28,18,30,0,1,0,0,1
110147060,1376,12,7,6,30,0,0,0,0,0
110147060,1376,12,7,18,30,0,0.5,0,0,0.5
110147060,1376,12,8,6,30,0,0,0,0,0
110147060,1376,12,8,18,30,0,0.5,0,0,0.5
110147060,1376,12,9,6,30,0,0,0,0,0
110147060,1376,12,9,18,30,0,4.5,0,0,4.5
110147060,1376,12,10,6,30,0,0,0,0,0
110147060,1376,12,10,18,30,0,2,0,0,2
110147060,1376,12,11,6,30,0,0,0,0,0
110147060,1376,12,11,18,30,0,4,0,0,4
110147060,1376,12,13,6,30,0,0,0,0,0
110147060,1376,12,13,18,30,0,1.5,0,0,1.5
110147060,1376,12,24,6,30,0,0,0,0,0
110147060,1376,12,24,18,30,0,4.5,0,0,4.5
110147060,1376,12,25,6,30,0,0,0,0,0
110147060,1376,12,25,18,30,0,6,0,0,6
110147060,1377,1,7,6,30,0,0,0,0,0
110147060,1377,1,7,18,30,0,1.5,0,0,1.5
110147060,1377,1,10,6,30,0,0,0,0,0
110147060,1377,1,10,18,30,0,0.5,0,0,0.5
110147060,1377,1,16,6,30,0,0,0,0,0
110147060,1377,1,16,18,30,0,4,0,0,4
110147060,1377,1,17,6,30,0,0,0,0,0
110147060,1377,1,17,18,30,0,23,0,0,23
110147060,1377,2,3,6,30,0,0,0,0,0
110147060,1377,2,3,18,30,0,0.5,0,0,0.5
110147060,1377,2,12,6,30,0,0,0,0,0
110147060,1377,2,12,18,30,0,4,0,0,4
110147060,1377,2,23,6,30,0,0,0,0,0
110147060,1377,2,23,18,30,0,0.5,0,0,0.5
110147060,1377,2,25,6,30,0,0,0,0,0
110147060,1377,2,25,18,30,0,3.5,0,0,3.5
110147060,1377,2,27,6,30,0,0,0,0,0
110147060,1377,2,27,18,30,0,0.5,0,0,0.5
110147060,1377,3,4,6,30,0,0,0,0,0
110147060,1377,3,4,18,30,0,0.5,0,0,0.5
110147060,1377,6,20,6,30,0,0,0,0,0
110147060,1377,6,20,18,30,0,1.5,0,0,1.5
110147060,1377,7,22,6,30,0,0,0,0,0
110147060,1377,7,22,18,30,0,5,0,0,5
110147060,1377,9,13,6,30,0,0,0,0,0
110147060,1377,9,13,18,30,0,0.5,0,0,0.5
110147060,1377,10,7,6,30,0,0,0,0,0
110147060,1377,10,7,18,30,0,3,0,0,3
110147060,1377,10,20,6,30,0,0,0,0,0
110147060,1377,10,20,18,30,0,6.5,0,0,6.5
110147060,1377,10,27,6,30,0,0,0,0,0
110147060,1377,10,27,18,30,0,3,0,0,3
110147060,1377,10,29,6,30,0,0,0,0,0
110147060,1377,10,29,18,30,0,27,0,0,27
110147060,1377,11,1,6,30,0,0,0,0,0
110147060,1377,11,1,18,30,0,2,0,0,2
110147060,1377,11,2,6,30,0,0,0,0,0
110147060,1377,11,2,18,30,0,1,0,0,1
110147060,1377,11,5,6,30,0,0,0,0,0
110147060,1377,11,5,18,30,0,1,0,0,1
110147060,1377,11,6,6,30,0,0,0,0,0
110147060,1377,11,6,18,30,0,2,0,0,2
110147060,1377,11,8,6,30,0,0,0,0,0
110147060,1377,11,8,18,30,0,1,0,0,1
110147060,1377,11,15,6,30,0,0,0,0,0
110147060,1377,11,15,18,30,0,2.5,0,0,2.5
110147060,1377,11,16,6,30,0,0,0,0,0
110147060,1377,11,16,18,30,0,5.5,0,0,5.5
110147060,1377,11,17,6,30,0,0,0,0,0
110147060,1377,11,17,18,30,0,7.5,0,0,7.5
110147060,1377,11,20,6,30,0,0,0,0,0
110147060,1377,11,20,18,30,0,0.5,0,0,0.5
110147060,1377,12,1,6,30,0,0,0,0,0
110147060,1377,12,1,18,30,0,1,0,0,1
110147060,1377,12,2,6,30,0,0,0,0,0
110147060,1377,12,2,18,30,0,11.5,0,0,11.5
110147060,1377,12,11,6,30,0,0,0,0,0
110147060,1377,12,11,18,30,0,11.5,0,0,11.5
110147060,1377,12,12,6,30,0,0,0,0,0
110147060,1377,12,12,18,30,0,7.5,0,0,7.5
110147060,1377,12,13,6,30,0,0,0,0,0
110147060,1377,12,13,18,30,0,1.5,0,0,1.5
110147060,1377,12,22,6,30,0,0,0,0,0
110147060,1377,12,22,18,30,0,3,0,0,3
110147060,1377,12,24,6,30,0,0,0,0,0
110147060,1377,12,24,18,30,0,1,0,0,1
110147060,1377,12,26,6,30,0,0,0,0,0
110147060,1377,12,26,18,30,0,1,0,0,1
110147060,1377,12,27,6,30,0,0,0,0,0
110147060,1377,12,27,18,30,0,3.5,0,0,3.5
110147060,1378,1,1,6,30,0,0,0,0,0
110147060,1378,1,1,18,30,0,1.5,0,0,1.5
110147060,1378,1,10,6,30,0,0,0,0,0
110147060,1378,1,10,18,30,0,1,0,0,1
110147060,1378,1,14,6,30,0,0,0,0,0
110147060,1378,1,14,18,30,0,6,0,0,6
110147060,1378,1,18,6,30,0,0,0,0,0
110147060,1378,1,18,18,30,0,4.5,0,0,4.5
110147060,1378,1,20,6,30,0,0,0,0,0
110147060,1378,1,20,18,30,0,6,0,0,6
110147060,1378,1,30,6,30,0,0,0,0,0
110147060,1378,1,30,18,30,0,1,0,0,1
110147060,1378,2,2,6,30,0,0,0,0,0
110147060,1378,2,2,18,30,0,0.5,0,0,0.5
110147060,1378,2,9,6,30,0,0,0,0,0
110147060,1378,2,9,18,30,0,1,0,0,1
110147060,1378,2,15,6,30,0,0,0,0,0
110147060,1378,2,15,18,30,0,11,0,0,11
110147060,1378,2,21,6,30,0,0,0,0,0
110147060,1378,2,21,18,30,0,1.5,0,0,1.5
110147060,1378,9,7,6,30,0,0,0,0,0
110147060,1378,9,7,18,30,0,2,0,0,2
110147060,1378,9,25,6,30,0,0,0,0,0
110147060,1378,9,25,18,30,0,7,0,0,7
110147060,1378,9,26,6,30,0,0,0,0,0
110147060,1378,9,26,18,30,0,2,0,0,2
110147060,1378,10,18,6,30,0,0,0,0,0
110147060,1378,10,18,18,30,0,1.5,0,0,1.5
110147060,1378,10,27,6,30,0,0,0,0,0
110147060,1378,10,27,18,30,0,3,0,0,3
110147060,1378,10,28,6,30,0,0,0,0,0
110147060,1378,10,28,18,30,0,2.5,0,0,2.5
110147060,1378,10,30,6,30,0,0,0,0,0
110147060,1378,10,30,18,30,0,1,0,0,1
110147060,1378,11,8,6,30,0,0,0,0,0
110147060,1378,11,8,18,30,0,2,0,0,2
110147060,1378,11,9,6,30,0,0,0,0,0
110147060,1378,11,9,18,30,0,4.5,0,0,4.5
110147060,1378,11,10,6,30,0,0,0,0,0
110147060,1378,11,10,18,30,0,11.5,0,0,11.5
110147060,1378,11,25,6,30,0,0,0,0,0
110147060,1378,11,25,18,30,0,2.5,0,0,2.5
110147060,1378,11,26,6,30,0,0,0,0,0
110147060,1378,11,26,18,30,0,0.5,0,0,0.5
110147060,1378,12,7,6,30,0,0,0,0,0
110147060,1378,12,7,18,30,0,2.5,0,0,2.5
110147060,1378,12,8,6,30,0,0,0,0,0
110147060,1378,12,8,18,30,0,2,0,0,2
110147060,1378,12,9,6,30,0,0,0,0,0
110147060,1378,12,9,18,30,0,1,0,0,1
110147060,1378,12,13,6,30,0,0,0,0,0
110147060,1378,12,13,18,30,0,1,0,0,1
110147060,1379,6,29,6,30,0,0,0,0,0
110147060,1379,6,29,18,30,0,1,0,0,1
110147060,1379,7,4,6,30,0,0,0,0,0
110147060,1379,7,4,18,30,0,1.2,0,0,1.2
110147060,1379,7,24,6,30,0,0,0,0,0
110147060,1379,7,24,18,30,0,5,0,0,5
110147060,1379,7,25,6,30,0,0,0,0,0
110147060,1379,7,25,18,30,0,4,0,0,4
110147060,1379,9,12,6,30,0,0,0,0,0
110147060,1379,9,12,18,30,0,3,0,0,3
110147060,1379,9,21,6,30,0,0,0,0,0
110147060,1379,9,21,18,30,0,3.5,0,0,3.5
110147060,1379,9,22,6,30,0,0,0,0,0
110147060,1379,9,22,18,30,0,11,0,0,11
110147060,1379,9,23,6,30,0,0,0,0,0
110147060,1379,9,23,18,30,0,0.5,0,0,0.5
110147060,1379,9,25,6,30,0,0,0,0,0
110147060,1379,9,25,18,30,0,5,0,0,5
110147060,1379,9,26,6,30,0,0,0,0,0
110147060,1379,9,26,18,30,0,30.5,0,0,30.5
110147060,1379,11,1,6,30,0,0,0,0,0
110147060,1379,11,1,18,30,0,1.5,0,0,1.5
110147060,1379,11,5,6,30,0,0,0,0,0
110147060,1379,11,5,18,30,0,0.5,0,0,0.5
110147060,1379,11,8,6,30,0,0,0,0,0
110147060,1379,11,8,18,30,0,0.5,0,0,0.5
110147060,1379,11,9,6,30,0,0,0,0,0
110147060,1379,11,9,18,30,0,1,0,0,1
110147060,1379,11,17,6,30,0,0,0,0,0
110147060,1379,11,17,18,30,0,2.5,0,0,2.5
110147060,1379,12,1,6,30,0,0,0,0,0
110147060,1379,12,1,18,30,0,9,0,0,9
110147060,1379,12,20,6,30,0,0,0,0,0
110147060,1379,12,20,18,30,0,3,0,0,3
110147060,1379,12,21,6,30,0,0,0,0,0
110147060,1379,12,21,18,30,0,6.5,0,0,6.5
110147060,1379,12,26,6,30,0,0,0,0,0
110147060,1379,12,26,18,30,0,1,0,0,1
110147060,1380,1,6,6,30,0,0,0,0,0
110147060,1380,1,6,18,30,0,12,0,0,12
110147060,1380,1,7,6,30,0,0,0,0,0
110147060,1380,1,7,18,30,0,1.5,0,0,1.5
110147060,1380,2,10,6,30,0,0,0,0,0
110147060,1380,2,10,18,30,0,1.5,0,0,1.5
110147060,1380,2,14,6,30,0,0,0,0,0
110147060,1380,2,14,18,30,0,2,0,0,2
110147060,1380,2,15,6,30,0,0,0,0,0
110147060,1380,2,15,18,30,0,2.5,0,0,2.5
110147060,1380,6,27,6,30,0,0,0,0,0
110147060,1380,6,27,18,30,0,0.5,0,0,0.5
110147060,1380,9,3,6,30,0,0,0,0,0
110147060,1380,9,3,18,30,0,0.5,0,0,0.5
110147060,1380,9,4,6,30,0,0,0,0,0
110147060,1380,9,4,18,30,0,1,0,0,1
110147060,1380,9,7,6,30,0,0,0,0,0
110147060,1380,9,7,18,30,0,0.5,0,0,0.5
110147060,1380,9,9,6,30,0,0,0,0,0
110147060,1380,9,9,18,30,0,0.5,0,0,0.5
110147060,1380,9,11,6,30,0,0,0,0,0
110147060,1380,9,11,18,30,0,11,0,0,11
110147060,1380,9,12,6,30,0,0,0,0,0
110147060,1380,9,12,18,30,0,4,0,0,4
110147060,1380,9,14,6,30,0,0,0,0,0
110147060,1380,9,14,18,30,0,2,0,0,2
110147060,1380,9,15,6,30,0,0,0,0,0
110147060,1380,9,15,18,30,0,2.5,0,0,2.5
110147060,1380,9,21,6,30,0,0,0,0,0
110147060,1380,9,21,18,30,0,2,0,0,2
110147060,1380,9,24,6,30,0,0,0,0,0
110147060,1380,9,24,18,30,0,5,0,0,5
110147060,1380,9,25,6,30,0,0,0,0,0
110147060,1380,9,25,18,30,0,7,0,0,7
110147060,1380,9,26,6,30,0,0,0,0,0
110147060,1380,9,26,18,30,0,1,0,0,1
110147060,1380,10,1,6,30,0,0,0,0,0
110147060,1380,10,1,18,30,0,2.5,0,0,2.5
110147060,1380,10,18,6,30,0,0,0,0,0
110147060,1380,10,18,18,30,0,3,0,0,3
110147060,1380,10,19,6,30,0,0,0,0,0
110147060,1380,10,19,18,30,0,1,0,0,1
110147060,1380,10,22,6,30,0,0,0,0,0
110147060,1380,10,22,18,30,0,9.5,0,0,9.5
110147060,1380,11,12,6,30,0,0,0,0,0
110147060,1380,11,12,18,30,0,1,0,0,1
110147060,1380,11,26,6,30,0,0,0,0,0
110147060,1380,11,26,18,30,0,2,0,0,2
110147060,1380,12,1,6,30,0,0,0,0,0
110147060,1380,12,1,18,30,0,4.5,0,0,4.5
110147060,1380,12,2,6,30,0,0,0,0,0
110147060,1380,12,2,18,30,0,2,0,0,2
110147060,1380,12,5,6,30,0,0,0,0,0
110147060,1380,12,5,18,30,0,0.5,0,0,0.5
110147060,1380,12,29,6,30,0,0,0,0,0
110147060,1380,12,29,18,30,0,1.5,0,0,1.5
110147060,1381,1,1,6,30,0,0,0,0,0
110147060,1381,1,1,18,30,0,2,0,0,2
110147060,1381,1,2,6,30,0,0,0,0,0
110147060,1381,1,2,18,30,0,0.5,0,0,0.5
110147060,1381,1,3,6,30,0,0,0,0,0
110147060,1381,1,3,18,30,0,0.5,0,0,0.5
